Age,Attrition,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,MonthlyIncome_Squared,DistanceFromHome_Squared,mean_daily_worked_hours,yearly_absents,average_entry_time
56,1,Travel_Rarely,Human Resources,2,Medical,Female,5,Sales Executive,Single,1.0,21,0,5.0,3,4,1,0,1.0,4.0,3.0,3,4,654848100,1,6.8956180555555555,21,9.993159722222222
36,0,Travel_Rarely,Research & Development,3,Technical Degree,Female,3,Healthcare Representative,Married,2.0,14,0,12.0,3,4,1,3,3.0,2.0,1.0,3,3,633528900,169,7.319204331450094,25,10.039300847457627
42,0,Travel_Rarely,Research & Development,3,Technical Degree,Female,2,Sales Executive,Married,9.0,12,1,18.0,4,13,5,7,3.0,1.0,4.0,3,3,33361022500,49,7.415789855072464,31,9.962364734299518
31,0,Travel_Rarely,Sales,4,Life Sciences,Female,1,Sales Executive,Divorced,2.0,23,1,8.0,2,5,1,4,3.0,4.0,3.0,2,4,25998337600,81,8.317417480241748,22,9.994884937238494
34,0,Travel_Rarely,Research & Development,1,Life Sciences,Female,3,Laboratory Technician,Married,3.0,12,0,9.0,5,4,0,1,4.0,4.0,2.0,3,3,668222500,64,9.213606557377048,17,10.015025045537339
31,0,Travel_Rarely,Sales,2,Life Sciences,Female,3,Manufacturing Director,Divorced,8.0,21,2,4.0,3,2,2,2,1.0,3.0,2.0,4,4,33171336900,625,6.783251705653021,33,10.02334186159844
26,0,Travel_Frequently,Sales,2,Life Sciences,Male,2,Healthcare Representative,Married,0.0,14,0,8.0,3,7,7,7,3.0,4.0,3.0,4,3,7022440000,256,6.094803383630544,18,10.01429355281207
45,0,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manager,Single,4.0,18,1,12.0,2,4,0,3,2.0,3.0,3.0,3,3,896403600,64,7.7881630086877,18,9.984295839048924
33,0,Travel_Rarely,Sales,3,Life Sciences,Female,5,Sales Executive,Single,1.0,13,1,10.0,3,10,0,9,2.0,3.0,2.0,3,3,149572900,1,6.3669327731092435,23,9.96969421101774
28,0,Travel_Frequently,Sales,3,Life Sciences,Male,4,Research Scientist,Married,1.0,11,0,7.0,3,7,0,7,3.0,4.0,3.0,3,3,124992400,64,10.595948195030473,24,10.003588842006563
29,1,Travel_Frequently,Human Resources,4,Human Resources,Male,2,Sales Executive,Single,1.0,11,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,826562500,4,6.790143442622951,17,9.995341530054645
39,0,Non-Travel,Research & Development,5,Medical,Female,2,Sales Representative,Married,6.0,19,1,10.0,4,3,1,2,1.0,3.0,3.0,3,3,35434297600,64,6.2782693236714975,31,10.024506038647344
27,0,Travel_Rarely,Sales,2,Technical Degree,Male,2,Healthcare Representative,Married,1.0,12,1,6.0,2,5,1,2,2.0,2.0,2.0,3,3,18433492900,9,7.282654195011338,16,10.016083900226757
34,0,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,Married,1.0,12,3,16.0,4,15,6,11,3.0,4.0,3.0,3,3,689062500,81,8.898696493624772,17,10.007058287795994
28,1,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Research Director,Single,3.0,16,1,6.0,4,2,2,2,4.0,3.0,3.0,3,3,35302652100,625,9.392832403533241,22,10.00420850767085
47,0,Non-Travel,Research & Development,4,Medical,Male,1,Research Scientist,Married,8.0,11,0,16.0,3,8,1,7,3.0,2.0,4.0,3,3,2059344400,1,5.995739568682606,24,10.020614158462259
39,0,Travel_Rarely,Research & Development,3,Other,Female,1,Laboratory Technician,Married,1.0,12,1,10.0,2,10,7,9,1.0,1.0,3.0,3,3,11050214400,1,7.018032693187013,18,10.016944444444444
38,0,Travel_Frequently,Research & Development,2,Medical,Female,1,Manager,Divorced,1.0,13,0,20.0,2,20,0,7,4.0,2.0,3.0,3,3,1974913600,16,10.800123716153127,23,9.996458916900092
58,0,Travel_Rarely,Sales,3,Marketing,Male,5,Sales Representative,Married,4.0,21,1,29.0,3,1,0,0,4.0,4.0,2.0,3,4,463971600,25,9.88089598108747,26,9.968397163120567
32,1,Travel_Frequently,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,Single,3.0,17,1,8.0,2,4,0,3,1.0,3.0,3.0,3,3,36825610000,81,10.220263593380615,26,9.996460992907801
38,0,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Sales Representative,Divorced,2.0,21,1,10.0,1,5,0,3,2.0,4.0,4.0,3,4,2016010000,9,7.61587962962963,21,9.994700231481481
49,0,Travel_Frequently,Sales,4,Life Sciences,Male,2,Research Scientist,Married,3.0,11,1,28.0,4,5,4,3,2.0,4.0,3.0,2,3,1229203600,121,6.336143790849673,23,9.990599906629319
42,0,Travel_Rarely,Sales,3,Life Sciences,Female,1,Sales Executive,Divorced,3.0,12,1,14.0,3,0,0,0,2.0,4.0,3.0,3,3,562638400,1,8.703656028368796,26,9.998602836879432
27,1,Travel_Frequently,Sales,1,Life Sciences,Male,4,Laboratory Technician,Married,1.0,13,1,1.0,2,1,0,0,1.0,2.0,3.0,3,3,10467336100,64,6.4536290708812265,29,9.988914032567049
35,0,Travel_Rarely,Research & Development,1,Medical,Male,1,Sales Executive,Married,0.0,18,0,6.0,4,5,0,4,2.0,1.0,1.0,3,3,2926810000,625,6.594681026365348,25,9.981394774011301
28,0,Non-Travel,Research & Development,1,Medical,Male,3,Research Scientist,Single,1.0,16,2,5.0,2,5,1,4,3.0,3.0,2.0,3,3,6364848400,441,6.666081999029597,32,10.005254730713247
31,0,Non-Travel,Sales,1,Medical,Male,1,Sales Executive,Divorced,1.0,11,1,4.0,4,4,2,3,3.0,1.0,4.0,4,3,1495368900,529,9.78247256515775,18,10.070645861911293
36,0,Non-Travel,Research & Development,3,Life Sciences,Male,2,Research Scientist,Married,1.0,19,2,5.0,5,5,0,2,1.0,2.0,3.0,1,3,805424400,1,7.088763888888889,21,10.003947916666666
34,0,Travel_Rarely,Sales,3,Marketing,Male,4,Healthcare Representative,Single,1.0,16,1,14.0,2,14,2,1,1.0,4.0,2.0,3,3,2204302500,4,5.997830459770115,29,9.989117576628354
34,0,Travel_Rarely,Research & Development,3,Technical Degree,Female,1,Research Director,Divorced,1.0,16,0,9.0,2,8,1,1,4.0,3.0,2.0,2,3,1114892100,361,6.761289351851852,21,9.996256944444445
26,0,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Research Scientist,Single,0.0,13,0,8.0,6,7,7,6,3.0,1.0,2.0,4,3,432640000,4,6.794783406754772,34,10.01245227606461
29,0,Travel_Rarely,Research & Development,4,Other,Male,2,Laboratory Technician,Married,0.0,22,0,6.0,2,5,0,2,1.0,1.0,2.0,4,4,439321600,4,7.750866858237549,29,10.025023946360154
32,0,Non-Travel,Research & Development,1,Life Sciences,Male,3,Manager,Divorced,5.0,17,1,9.0,5,5,1,2,3.0,4.0,3.0,4,3,3855168100,9,6.60344301382928,28,9.985435145445875
31,0,Travel_Frequently,Research & Development,5,Technical Degree,Female,2,Human Resources,Married,1.0,14,1,10.0,2,10,8,7,4.0,1.0,3.0,3,3,32619972100,625,6.878268247326825,22,9.978830776383079
28,1,Travel_Rarely,Sales,5,Life Sciences,Female,2,Sales Representative,Divorced,5.0,15,1,6.0,2,4,0,3,3.0,4.0,2.0,2,3,29319712900,49,6.291164759179781,28,10.032734859322842
38,0,Travel_Rarely,Research & Development,2,Technical Degree,Male,3,Sales Representative,Single,4.0,12,0,20.0,3,1,0,0,1.0,1.0,2.0,2,3,562638400,81,7.1801578822412155,27,9.99034662867996
35,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Representative,Married,1.0,18,1,10.0,1,10,0,9,3.0,4.0,3.0,1,3,2384368900,25,8.805177083333335,21,9.961024305555556
27,0,Travel_Rarely,Sales,3,Life Sciences,Female,1,Manager,Single,1.0,15,0,7.0,2,7,0,7,4.0,4.0,3.0,3,3,1524121600,4,7.9143746993747,30,10.049902597402598
32,0,Travel_Rarely,Research & Development,1,Medical,Female,2,Research Scientist,Single,8.0,17,1,8.0,2,1,0,0,4.0,4.0,3.0,2,3,2140912900,64,7.296955828779599,17,10.025467896174863
31,1,Travel_Frequently,Research & Development,1,Other,Male,3,Sales Executive,Married,1.0,14,1,10.0,2,10,0,8,1.0,4.0,3.0,3,3,5032483600,4,10.304995291902072,25,9.994852871939738
53,1,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Single,6.0,15,1,15.0,4,2,2,2,1.0,1.0,2.0,3,3,1171692900,324,10.803005910165485,26,10.022197399527187
54,0,Travel_Rarely,Research & Development,3,Other,Male,3,Research Scientist,Married,3.0,17,1,9.0,2,4,2,3,1.0,3.0,2.0,3,3,4454227600,196,7.91128699660359,32,9.990843037360504
33,0,Travel_Frequently,Research & Development,4,Medical,Female,4,Sales Executive,Divorced,1.0,14,3,9.0,2,9,2,8,4.0,3.0,3.0,3,3,28493440000,4,7.888442289272032,29,9.986555316091955
43,0,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Married,1.0,12,1,10.0,0,10,0,9,1.0,3.0,3.0,3,3,8270083600,9,7.4919927536231885,31,10.031442028985508
38,0,Travel_Frequently,Research & Development,5,Medical,Female,4,Sales Executive,Married,0.0,14,0,7.0,3,6,1,2,4.0,2.0,3.0,2,3,7133491600,4,8.016118084611808,22,10.02331589958159
55,0,Travel_Rarely,Sales,3,Marketing,Male,2,Laboratory Technician,Married,4.0,15,1,35.0,3,10,1,4,3.0,2.0,3.0,2,3,14199105600,81,8.237924285044539,24,10.004139709329582
31,0,Travel_Rarely,Sales,3,Other,Male,1,Manufacturing Director,Divorced,1.0,13,0,1.0,2,1,0,0,4.0,4.0,3.0,3,3,2055715600,36,10.800426997245179,19,9.996802112029386
39,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Executive,Single,0.0,12,1,21.0,5,20,11,10,2.0,1.0,3.0,2,3,9706190400,16,6.100789894833105,18,10.00996113397348
42,0,Non-Travel,Research & Development,4,Life Sciences,Female,2,Research Scientist,Single,1.0,13,1,20.0,3,20,3,7,4.0,3.0,3.0,3,3,3783480100,100,6.5954124940391035,28,10.00368741058655
31,0,Non-Travel,Research & Development,2,Life Sciences,Male,2,Healthcare Representative,Married,4.0,14,0,13.0,3,11,4,8,3.0,3.0,4.0,3,3,529920400,196,6.112748665696263,32,10.018387918486171
54,0,Travel_Rarely,Research & Development,3,Medical,Female,2,Human Resources,Single,6.0,13,1,9.0,2,5,1,4,3.0,1.0,3.0,4,3,557904400,1,10.46367270531401,31,10.004072463768116
24,0,Travel_Rarely,Research & Development,4,Other,Male,1,Manufacturing Director,Single,1.0,11,2,4.0,5,4,1,2,2.0,3.0,2.0,1,3,31901532100,25,6.87842056932966,19,10.010749540863177
23,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Research Scientist,Single,1.0,11,1,5.0,2,5,1,4,4.0,4.0,4.0,3,3,36814096900,49,6.989227053140096,31,9.99407729468599
40,0,Travel_Frequently,Research & Development,3,Medical,Female,3,Research Scientist,Married,1.0,21,0,10.0,1,10,9,4,4.0,3.0,4.0,2,4,38876008900,441,7.8108961352657005,31,10.016763285024155
40,0,Travel_Rarely,Research & Development,1,Medical,Female,5,Research Scientist,Married,3.0,18,3,15.0,3,11,5,10,2.0,2.0,3.0,2,3,1255993600,64,6.2057952973720605,20,10.00606846473029
25,0,Travel_Rarely,Sales,5,Medical,Female,2,Laboratory Technician,Married,4.0,12,0,6.0,2,2,1,2,3.0,2.0,3.0,3,3,7225000000,400,6.186274717514125,25,10.023566384180791
30,0,Travel_Rarely,Human Resources,4,Life Sciences,Male,2,Research Scientist,Married,1.0,11,0,12.0,3,12,1,7,4.0,2.0,2.0,2,3,2172492100,400,6.082886122637159,20,10.023410557860764
25,0,Travel_Rarely,Research & Development,2,Medical,Male,5,Sales Executive,Divorced,6.0,15,1,7.0,2,2,0,2,4.0,3.0,2.0,3,3,1683460900,49,10.186044685990337,31,9.999169082125604
47,0,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Sales Executive,Single,2.0,13,1,25.0,2,17,12,11,1.0,3.0,3.0,2,3,1805400100,1,7.804060283687943,26,9.999098108747045
33,0,Non-Travel,Research & Development,3,Life Sciences,Male,2,Research Scientist,Divorced,1.0,12,0,1.0,4,1,0,0,2.0,3.0,2.0,3,3,19672867600,1,6.20551536643026,26,10.008440898345153
38,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Sales Executive,Married,0.0,17,0,16.0,3,15,5,8,4.0,2.0,3.0,3,3,4751344900,361,7.88748847395113,20,9.982565698478563
31,0,Travel_Rarely,Research & Development,4,Medical,Female,3,Sales Executive,Married,0.0,13,1,3.0,3,2,1,2,1.0,3.0,3.0,3,3,3751562500,100,7.20173928077455,20,10.03964153988013
38,0,Travel_Frequently,Research & Development,4,Other,Male,2,Research Scientist,Married,2.0,19,0,10.0,2,8,7,7,1.0,3.0,3.0,3,3,1346156100,1,6.505002286236854,18,10.006724965706447
42,0,Travel_Rarely,Research & Development,3,Medical,Male,2,Laboratory Technician,Divorced,6.0,19,1,9.0,3,4,1,2,4.0,1.0,2.0,1,3,10016006400,36,9.820030473511485,24,9.998499765588374
41,0,Travel_Rarely,Sales,2,Medical,Male,1,Healthcare Representative,Married,3.0,17,1,12.0,1,5,1,0,4.0,4.0,3.0,1,3,569776900,4,7.692067510548523,24,10.012107360525082
47,0,Non-Travel,Research & Development,2,Medical,Male,1,Sales Executive,Married,0.0,11,1,14.0,2,13,5,12,3.0,2.0,1.0,2,3,2152032100,441,7.175159752026706,28,10.033941344778254
35,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Healthcare Representative,Married,7.0,15,0,5.0,2,2,2,2,4.0,3.0,3.0,2,3,6237840400,16,10.434484618916436,19,10.035421258034894
22,0,Travel_Rarely,Human Resources,1,Human Resources,Male,2,Sales Executive,Single,0.0,11,0,4.0,1,3,1,2,4.0,3.0,4.0,3,3,642115600,144,6.435723593964335,18,10.044691358024691
35,0,Travel_Rarely,Research & Development,3,Medical,Female,2,Sales Executive,Single,1.0,25,2,10.0,4,10,0,8,2.0,3.0,3.0,3,4,17271216400,81,8.021547281323878,26,10.005682033096928
33,0,Travel_Rarely,Sales,4,Medical,Male,3,Healthcare Representative,Married,0.0,14,0,10.0,2,9,8,1,2.0,4.0,3.0,2,3,259532100,9,9.09485935302391,24,10.005423112986403
32,0,Travel_Rarely,Research & Development,2,Technical Degree,Male,3,Manufacturing Director,Single,1.0,13,0,6.0,4,6,4,1,3.0,2.0,3.0,3,3,2876176900,9,7.001826878745966,20,10.033819732595665
40,0,Travel_Rarely,Research & Development,4,Medical,Male,2,Research Director,Married,8.0,17,1,8.0,3,1,0,0,1.0,4.0,2.0,2,3,2571504100,1,6.184851394604481,18,9.989150663008687
32,0,Travel_Rarely,Research & Development,2,Medical,Male,3,Sales Executive,Married,0.0,13,0,3.0,3,2,2,2,2.0,2.0,3.0,3,3,18755302500,1,6.001692028985507,31,10.010357487922706
39,0,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Sales Executive,Single,7.0,14,1,18.0,1,7,1,7,1.0,4.0,3.0,3,3,17961360400,16,8.016600694444445,21,9.99569212962963
38,0,Travel_Rarely,Sales,4,Medical,Female,2,Research Director,Married,3.0,11,1,20.0,3,18,1,11,2.0,3.0,3.0,2,3,411684100,400,8.024595410628018,31,10.006054347826087
32,0,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Manager,Married,1.0,12,2,14.0,3,14,5,7,3.0,4.0,3.0,3,3,4066612900,324,7.8913028007346195,19,10.010792011019284
37,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,4,Sales Executive,Married,1.0,17,1,16.0,3,16,6,8,3.0,4.0,3.0,3,3,2947404100,1,9.417802185030219,22,9.983718038121804
25,0,Travel_Rarely,Research & Development,4,Medical,Female,2,Manufacturing Director,Divorced,0.0,21,0,6.0,2,5,0,4,1.0,3.0,2.0,3,4,775622500,4,8.030438218390804,29,10.002061781609195
52,0,Non-Travel,Research & Development,4,Other,Male,1,Manager,Divorced,2.0,16,1,16.0,3,9,0,0,1.0,4.0,2.0,3,3,2128899600,4,6.812064471879287,18,10.006761545496113
44,0,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Sales Representative,Single,6.0,15,0,6.0,2,4,1,2,2.0,4.0,3.0,3,3,681210000,64,10.769022131887986,15,9.99139566395664
21,0,Travel_Rarely,Sales,5,Medical,Male,3,Research Scientist,Single,1.0,19,3,2.0,0,2,1,2,3.0,1.0,3.0,3,3,4471596900,100,8.209698275862069,29,9.987664032567048
39,0,Non-Travel,Research & Development,4,Life Sciences,Female,2,Research Director,Single,2.0,12,1,21.0,4,6,1,3,4.0,4.0,2.0,4,3,2231617600,9,6.314996312684366,35,10.005110619469027
23,1,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,Married,1.0,11,0,1.0,3,1,1,0,4.0,1.0,2.0,3,3,3818004100,4,7.957643061516452,28,9.970212207916072
36,0,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Married,0.0,19,0,10.0,2,9,3,4,1.0,4.0,3.0,3,3,3745440000,576,7.830423338185347,32,10.00086487142164
36,0,Travel_Frequently,Research & Development,1,Medical,Male,2,Sales Executive,Divorced,7.0,15,0,18.0,3,4,0,2,4.0,2.0,3.0,2,3,11227521600,256,7.825021008403361,23,10.011139122315592
56,0,Non-Travel,Research & Development,1,Life Sciences,Male,1,Sales Executive,Divorced,1.0,20,0,13.0,6,13,1,9,3.0,3.0,2.0,2,4,2988808900,64,6.62011158594492,27,10.007529677113011
29,1,Travel_Rarely,Research & Development,4,Medical,Male,2,Sales Representative,Married,9.0,25,0,4.0,4,2,2,2,1.0,4.0,4.0,3,4,897601600,81,10.876961134954698,28,9.98461731044349
42,0,Travel_Rarely,Research & Development,1,Life Sciences,Male,3,Research Scientist,Married,5.0,24,2,24.0,3,22,4,14,1.0,3.0,2.0,2,4,9996000400,289,7.3782815442561205,25,10.019064265536722
56,1,Travel_Rarely,Sales,4,Other,Male,2,Sales Executive,Married,8.0,24,1,14.0,3,10,9,8,4.0,3.0,1.0,3,4,1663008400,100,6.812821327683616,25,9.995491996233522
41,0,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Healthcare Representative,Married,0.0,15,1,21.0,3,20,0,10,1.0,2.0,3.0,4,3,11924640000,169,7.812496468926554,25,9.996127589453861
34,0,Travel_Rarely,Sales,3,Medical,Female,1,Laboratory Technician,Married,1.0,13,1,8.0,3,8,1,7,4.0,3.0,3.0,3,3,3883782400,1,7.357590187590187,30,10.024170274170276
36,0,Non-Travel,Sales,1,Medical,Female,1,Human Resources,Divorced,1.0,14,0,15.0,3,15,11,11,4.0,4.0,2.0,3,3,17548300900,1,7.69374655647383,19,10.019631542699726
41,0,Travel_Rarely,Research & Development,5,Medical,Male,1,Healthcare Representative,Divorced,2.0,13,0,14.0,3,5,0,4,3.0,2.0,3.0,3,3,1665456100,1,7.083069561157797,23,9.99407913165266
32,0,Travel_Rarely,Sales,4,Life Sciences,Female,2,Research Scientist,Single,1.0,11,0,4.0,3,4,1,2,4.0,1.0,3.0,3,3,3328136100,81,6.697839896858884,24,10.006744022503517
35,0,Travel_Rarely,Research & Development,3,Medical,Female,2,Healthcare Representative,Single,1.0,16,1,9.0,3,9,1,7,3.0,4.0,3.0,3,3,573123600,256,10.48613070539419,20,10.002995620101428
38,0,Travel_Rarely,Research & Development,3,Medical,Male,3,Sales Representative,Married,1.0,22,0,10.0,3,10,1,9,1.0,4.0,3.0,2,4,1524121600,529,6.913981102003643,17,9.992182377049179
50,1,Travel_Frequently,Sales,2,Life Sciences,Female,2,Laboratory Technician,Divorced,7.0,14,1,12.0,2,6,0,1,2.0,3.0,3.0,2,3,28220640100,16,7.196671394799055,26,10.015345153664303
36,0,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Healthcare Representative,Married,4.0,14,0,8.0,1,6,0,0,2.0,4.0,2.0,2,3,870250000,484,6.297541666666667,21,9.996998842592593
45,0,Travel_Rarely,Sales,3,Life Sciences,Male,1,Laboratory Technician,Single,8.0,16,1,8.0,2,5,0,1,4.0,3.0,3.0,4,3,1316964100,576,6.082725321888413,28,10.017942298521698
40,0,Travel_Rarely,Sales,4,Life Sciences,Male,1,Research Scientist,Single,2.0,11,1,8.0,6,2,2,2,3.0,3.0,3.0,3,3,8764704400,100,6.21671196948021,28,10.020857176919408
35,0,Travel_Frequently,Sales,2,Life Sciences,Male,2,Manufacturing Director,Married,1.0,25,0,10.0,2,10,0,2,3.0,3.0,4.0,2,4,1042644100,49,8.381166666666669,16,9.981546485260772
40,0,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Manager,Married,2.0,14,1,20.0,2,5,0,2,3.0,3.0,3.0,3,3,1280208400,289,7.506722222222222,31,10.004322463768116
35,0,Travel_Rarely,Human Resources,1,Life Sciences,Male,2,Research Scientist,Married,1.0,18,0,4.0,3,4,1,1,3.0,4.0,3.0,3,3,6380814400,196,6.899807504873294,33,10.00369761208577
29,0,Travel_Rarely,Research & Development,3,Medical,Male,3,Sales Executive,Married,4.0,11,0,10.0,5,4,0,3,4.0,2.0,3.0,2,3,1835265600,1,9.795089869281046,23,10.015664098972922
29,0,Travel_Rarely,Research & Development,3,Medical,Male,2,Sales Representative,Single,1.0,19,0,5.0,3,5,0,4,4.0,1.0,1.0,3,3,5704780900,25,6.116676499508358,35,9.973162487708947
50,1,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Divorced,4.0,15,2,20.0,1,3,2,0,4.0,1.0,3.0,3,3,30025958400,289,9.596655982905983,27,9.977350427350428
39,0,Travel_Rarely,Sales,3,Medical,Male,2,Sales Executive,Married,0.0,11,0,21.0,3,20,9,6,2.0,4.0,2.0,4,3,38812940100,625,7.494827134000953,28,10.014974964234622
31,0,Non-Travel,Research & Development,4,Life Sciences,Female,4,Sales Executive,Single,0.0,12,0,10.0,3,9,1,7,2.0,1.0,3.0,3,3,21703182400,64,7.26115721040189,26,9.981533096926713
26,0,Travel_Rarely,Research & Development,4,Medical,Male,2,Manager,Single,0.0,20,0,5.0,3,4,0,0,4.0,3.0,3.0,3,4,8608128400,121,7.523019005847954,33,10.000633528265109
36,0,Travel_Frequently,Research & Development,1,Technical Degree,Male,1,Sales Executive,Married,4.0,12,0,17.0,2,5,0,3,3.0,4.0,3.0,3,3,184688100,25,7.697297358834244,17,9.994010701275046
39,0,Travel_Rarely,Research & Development,1,Medical,Female,1,Research Scientist,Married,4.0,14,2,9.0,3,7,1,7,4.0,1.0,3.0,3,3,2283884100,4,5.987375910746812,17,9.972011612021857
27,0,Travel_Rarely,Research & Development,2,Medical,Male,1,Laboratory Technician,Married,1.0,20,1,6.0,3,6,0,3,2.0,2.0,3.0,3,4,26968208400,64,9.295790330079033,22,9.992934681543467
49,0,Travel_Frequently,Research & Development,1,Medical,Male,3,Healthcare Representative,Married,2.0,18,1,17.0,2,9,0,8,4.0,2.0,2.0,2,3,897601600,36,6.415900997150998,27,9.995420227920228
34,0,Travel_Rarely,Sales,3,Medical,Female,1,Sales Executive,Married,2.0,14,1,6.0,6,4,1,2,2.0,3.0,4.0,3,3,159012100,16,6.470493025493026,30,9.990238095238096
41,1,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Research Scientist,Single,8.0,12,1,8.0,2,6,0,5,2.0,4.0,1.0,3,3,440580100,49,8.594232301922176,24,10.000023441162682
49,0,Travel_Frequently,Sales,4,Life Sciences,Female,2,Manufacturing Director,Married,1.0,21,1,10.0,2,10,1,7,3.0,2.0,3.0,3,4,3375610000,1,6.697707115009746,33,9.99105872319688
37,1,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Executive,Single,6.0,19,0,7.0,2,0,0,0,4.0,3.0,3.0,3,3,3188860900,4,8.492027417027417,30,9.988857623857625
33,0,Travel_Frequently,Research & Development,2,Medical,Male,2,Research Scientist,Married,1.0,14,0,8.0,3,8,3,0,4.0,3.0,3.0,3,3,1169640000,100,9.517201779701779,30,9.978478835978835
27,0,Travel_Rarely,Sales,4,Medical,Female,4,Manufacturing Director,Married,9.0,17,1,6.0,3,2,2,2,1.0,2.0,3.0,2,3,1936000000,25,6.3870397153351695,19,10.012262396694215
32,0,Travel_Frequently,Research & Development,2,Medical,Female,2,Research Scientist,Single,0.0,16,1,8.0,2,7,3,6,4.0,4.0,2.0,2,3,1225000000,81,7.246658462259728,24,9.977943037974685
59,0,Travel_Rarely,Sales,2,Marketing,Female,5,Sales Representative,Married,4.0,12,1,12.0,3,1,0,0,3.0,1.0,2.0,3,3,426835600,4,9.969735006973501,22,9.999614132961412
30,0,Travel_Rarely,Research & Development,4,Medical,Male,2,Laboratory Technician,Divorced,1.0,17,2,1.0,2,1,0,0,4.0,3.0,3.0,3,3,29477456100,121,6.396685660018993,27,9.98162037037037
